lineID,Experiment,comparisonType,Familiarity,NAME,Image1,Image2,comparisonImageNumber,Similarity,SimilarityAsymmetry,RawSimilarity_Proto/Ave First,RawSimilarity_ID First,Typicality,Exp3_Similarity,Exp3_SimilarityAsymmetry,Exp3_Similarity_Prototype First,Exp3_Similarity_Exemplar First,"avgSimilarity(Exp1,2,3)",VGG16_Img,VGG16_Conv1,VGG16_Conv2,VGG16_Conv3,VGG16_Conv4,VGG16_Conv5,VGG16_fc6,VGG16_fc7,VGG16_fc8,GIST
225,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson5.jpg,5,6.333333333,0.481481481,6.230769231,6.435897436,6.047619048,5.857142857,-0.857142857,6.285714286,5.428571429,6.095238095,0.317123039,0.369965521,0.286940677,0.360820584,0.424358014,0.631689996,0.626063112,0.532630036,0.06159223,0.838702205
226,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson6.jpg,6,5.925531915,-0.259259259,6,5.85106383,6.315789474,6.791666667,0.583333333,6.5,7.083333333,6.358599291,0.298703787,0.362105636,0.322673404,0.474895277,0.500694871,0.527601077,0.666017118,0.650814609,0.182727527,0.823842656
227,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson7.jpg,7,4.637254902,0.148148148,4.470588235,4.803921569,4.590909091,4.884615385,0.538461538,4.615384615,5.153846154,4.760935143,0.396324851,0.449851959,0.344667902,0.384569524,0.349802957,0.500314204,0.499224177,0.421109729,0.085920853,0.709119509
228,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson8.jpg,8,5.630952381,0.481481481,5.357142857,5.904761905,6.409090909,7.285714286,0,7.285714286,7.285714286,6.458333333,0.058823628,0.158375838,0.024048683,0.132081496,0.074347457,0.271803247,0.515669593,0.507376452,0.134064789,0.367074743
229,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson9.jpg,9,5.480392157,0.444444444,5.352941176,5.607843137,4.095238095,5.708333333,1.25,5.083333333,6.333333333,5.594362745,0.465735142,0.494755533,0.414850235,0.389309984,0.387805506,0.495103905,0.567431657,0.498024632,0.180623229,0.690936806
230,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson10.jpg,10,3.764150943,0.333333333,3.358490566,4.169811321,4.052631579,4.590909091,1.909090909,3.636363636,5.545454545,4.177530017,0.563608475,0.596478145,0.529992752,0.614225022,0.699385652,0.668421246,0.571620224,0.485605015,0.211268118,0.724022318
231,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson11.jpg,11,6.305555556,0.259259259,6.166666667,6.444444444,6.909090909,7.2,-0.8,7.6,6.8,6.752777778,0.425489554,0.447128402,0.421331998,0.455584148,0.518868553,0.57526384,0.592785484,0.573191259,0.26921398,0.778568705
232,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson12.jpg,12,6.476744186,0,6.558139535,6.395348837,5.391304348,7.125,0.083333333,7.083333333,7.166666667,6.800872093,0,0.049141617,0.051716171,0.211051807,0.35477904,0.467959937,0.526988131,0.550034631,0.181358142,0.647857783
233,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson13.jpg,13,3.603773585,0.925925926,3.283018868,3.924528302,5.347826087,4.75,0.9,4.3,5.2,4.176886792,0.587820438,0.6095998,0.500485099,0.520849192,0.586799513,0.55368014,0.403443613,0.291251057,0.038232978,0.765400716
234,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson14.jpg,14,6.66,-0.259259259,6.76,6.56,5.75,7.088235294,0.764705882,6.705882353,7.470588235,6.874117647,0.493595855,0.531802104,0.532384009,0.595619278,0.713885464,0.804378651,0.779797401,0.76292982,0.247871543,0.821744847
235,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson15.jpg,15,4.755555556,0.888888889,4.466666667,5.044444444,5.166666667,6.772727273,-0.454545455,7,6.545454545,5.764141414,0.437320805,0.471828519,0.336150312,0.298431871,0.290932688,0.35274263,0.426049907,0.421089817,0.041446251,0.72009144
236,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson16.jpg,16,6.037037037,0.444444444,5.796296296,6.277777778,5.214285714,6.576923077,0.538461538,6.307692308,6.846153846,6.306980057,0.33097754,0.382008659,0.323146098,0.411267105,0.432168841,0.385439009,0.600494235,0.59601241,0.113441715,0.782252103
237,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson17.jpg,17,6.158730159,0.037037037,6.253968254,6.063492063,6.818181818,6.576923077,0.230769231,6.461538462,6.692307692,6.367826618,0.297121987,0.35780651,0.272470086,0.281043579,0.281285803,0.564427091,0.656829777,0.596863352,0.199595127,0.804775505
238,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson18.jpg,18,5.778688525,0,5.754098361,5.803278689,6.620689655,7.142857143,-0.285714286,7.285714286,7,6.460772834,0.409816836,0.471379967,0.356538179,0.432029166,0.52456873,0.525085827,0.459590172,0.376943495,0.124143959,0.675962556
239,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson19.jpg,19,4.725,0.814814815,4.25,5.2,5.652173913,5.227272727,0.090909091,5.181818182,5.272727273,4.976136364,0.31020681,0.377841791,0.311131102,0.398599959,0.45283192,0.394942018,0.436628464,0.423965056,0.068323229,0.699202252
240,2,withinVar,Familiar,Jack Nicholson,jack_nicholson_average.jpg,jack_nicholson20.jpg,20,5.25,-0.037037037,5.115384615,5.384615385,7.238095238,6.884615385,-0.230769231,7,6.769230769,6.067307692,0.53707026,0.583225018,0.479111322,0.445442759,0.453680773,0.423418104,0.522398362,0.493115845,0.063699289,0.720773592
241,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker1.jpg,1,5.222222222,-0.111111111,5.222222222,5.222222222,5.142857143,5.6875,0.291666667,5.541666667,5.833333333,5.454861111,0.780312884,0.792060078,0.745119657,0.72938307,0.770751239,0.631237662,0.480764607,0.413687446,0.104442141,0.868633612
242,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker2.jpg,2,4.0875,0.777777778,3.825,4.35,4.227272727,5.653846154,1.461538462,4.923076923,6.384615385,4.870673077,0.594541185,0.625112335,0.460140545,0.336991314,0.329703708,0.401732646,0.420743137,0.406462205,0.275728976,0.549529451
243,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker3.jpg,3,4.811111111,-0.555555556,4.888888889,4.733333333,5.740740741,5.346153846,-0.076923077,5.384615385,5.307692308,5.078632479,0.687279558,0.709177831,0.581402449,0.438241603,0.456037686,0.515634052,0.596315014,0.508237985,0.169033676,0.683671659
244,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker4.jpg,4,5.127906977,0.296296296,4.953488372,5.302325581,5,5.730769231,0.692307692,5.384615385,6.076923077,5.429338104,0.62058837,0.632263607,0.55844437,0.462377113,0.499107934,0.530449775,0.577481166,0.557608235,0.090302448,0.848691237
245,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker5.jpg,5,5.564102564,0.740740741,5.512820513,5.615384615,4.952380952,5.428571429,0.571428571,5.142857143,5.714285714,5.496336996,0.671576679,0.692531333,0.617305201,0.600594052,0.67493999,0.654749886,0.580412709,0.496892514,0.218077759,0.916383783
246,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker6.jpg,6,6.361702128,0.185185185,6.255319149,6.468085106,6.789473684,7.708333333,0.583333333,7.416666667,8,7.03501773,0.846859289,0.854471207,0.883228854,0.925798892,0.917749649,0.785733447,0.643671147,0.565115252,0.199209311,0.934474911
247,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker7.jpg,7,3.490196078,0.888888889,3.019607843,3.960784314,3.863636364,3.461538462,0.769230769,3.076923077,3.846153846,3.47586727,0.419067608,0.469364891,0.320675618,0.207673931,0.243875064,0.297056951,0.1512295,0.155538125,0.047649237,0.670753323
248,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker8.jpg,8,4.821428571,-0.592592593,4.880952381,4.761904762,4.136363636,5.535714286,1.214285714,4.928571429,6.142857143,5.178571429,0.733616274,0.74873771,0.657917361,0.552824001,0.63882259,0.597882039,0.553819863,0.478516443,0.157734817,0.763112223
249,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker9.jpg,9,4.921568627,0.703703704,4.588235294,5.254901961,5.285714286,6.083333333,0.5,5.833333333,6.333333333,5.50245098,0.603024519,0.64315076,0.612736045,0.645743134,0.733771948,0.647766436,0.579530734,0.436466195,0.158481726,0.777239769
250,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker10.jpg,10,5.179245283,0.555555556,4.924528302,5.433962264,5.263157895,5.681818182,-0.272727273,5.818181818,5.545454545,5.430531732,0.533763559,0.575149509,0.552857054,0.579925666,0.648133804,0.617960055,0.480491766,0.37836964,0.0566715,0.81494647
251,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker11.jpg,11,5.388888889,0.111111111,5.444444444,5.333333333,6.181818182,6.25,0.9,5.8,6.7,5.819444444,0.670657039,0.684179771,0.541220808,0.41371638,0.391727392,0.551319755,0.619180173,0.585823488,0.2593852,0.736467427
252,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker12.jpg,12,4.872093023,0.666666667,4.581395349,5.162790698,4.913043478,6.125,0.916666667,5.666666667,6.583333333,5.498546512,0.342846649,0.357087935,0.314070802,0.301561444,0.314745069,0.527933309,0.517735023,0.416377153,0.07890148,0.705840925
253,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker13.jpg,13,5.141509434,-0.111111111,5.018867925,5.264150943,4.652173913,5.3,0.6,5,5.6,5.220754717,0.705161245,0.730028423,0.616559277,0.509045395,0.618705139,0.70359644,0.600657323,0.549866293,0.138463178,0.812288699
254,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker14.jpg,14,5.19,0,5.02,5.36,5.208333333,6.029411765,0.882352941,5.588235294,6.470588235,5.609705882,0.800321878,0.81044927,0.772104567,0.715974098,0.766997188,0.710477728,0.631335499,0.519962148,0.184398501,0.847925027
255,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker15.jpg,15,5.444444444,-0.481481481,5.733333333,5.155555556,5.541666667,6.363636364,0.363636364,6.181818182,6.545454545,5.904040404,0.737323385,0.754677944,0.711274729,0.667548579,0.692486208,0.678804647,0.67219163,0.572894548,0.190417317,0.852661895
256,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker16.jpg,16,5.777777778,0.888888889,5.444444444,6.111111111,4.464285714,6.269230769,-0.692307692,6.615384615,5.923076923,6.023504274,0.722484095,0.728826823,0.665801329,0.573630975,0.645187287,0.739085419,0.723005609,0.617420479,0.238750867,0.845168809
257,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker17.jpg,17,5.071428571,0.592592593,4.936507937,5.206349206,3.863636364,5.692307692,0.461538462,5.461538462,5.923076923,5.381868132,0.587160273,0.623713985,0.558891097,0.504349206,0.56076917,0.668194015,0.868233889,0.85361592,0.174613385,0.729198158
258,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker18.jpg,18,4.827868852,1.111111111,4.459016393,5.196721311,5.344827586,5.5,0.571428571,5.214285714,5.785714286,5.163934426,0.626561692,0.645876677,0.49292067,0.389400835,0.41240757,0.557072692,0.716236111,0.714042485,0.379714535,0.750424871
259,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker19.jpg,19,4.725,0.037037037,4.633333333,4.816666667,5.043478261,5.227272727,-0.818181818,5.636363636,4.818181818,4.976136364,0.634363447,0.656298892,0.541668858,0.441493146,0.573981261,0.647620692,0.57616875,0.5723603,0.13337813,0.799386014
260,2,withinVar,Familiar,Sarah Jessica Parker,sarah_j_parker_average.jpg,sarah_jparker20.jpg,20,5.125,0.037037037,5.269230769,4.980769231,4.619047619,6.230769231,-0.923076923,6.692307692,5.769230769,5.677884615,0.619908122,0.647830801,0.678295966,0.742474704,0.806234506,0.772203372,0.69586631,0.639125965,0.079165628,0.833231548
261,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino1.jpg,1,4.011111111,0.185185185,3.844444444,4.177777778,5.30952381,4.604166667,-0.041666667,4.625,4.583333333,4.307638889,0.576220181,0.616484196,0.454171335,0.331366654,0.319305652,0.384180523,0.324512796,0.322485527,0.368135949,0.61310508
262,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino2.jpg,2,5.8375,0.518518519,5.725,5.95,5.863636364,7,-0.461538462,7.230769231,6.769230769,6.41875,0.546996803,0.585900339,0.604806925,0.637727007,0.700612699,0.667479788,0.528626036,0.461400297,0.202610257,0.880440353
263,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino3.jpg,3,5.133333333,-0.333333333,5.133333333,5.133333333,5.222222222,6.269230769,-0.384615385,6.461538462,6.076923077,5.701282051,0.534478201,0.574265119,0.510030277,0.508712272,0.532919068,0.613013778,0.44870722,0.399268704,0.368512675,0.832511115
264,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino4.jpg,4,4.11627907,-0.296296296,4.348837209,3.88372093,5.571428571,4.846153846,0.307692308,4.692307692,5,4.481216458,0.56463441,0.606547366,0.565063741,0.550147981,0.5493976,0.385293316,0.194064674,0.181980158,0.166350758,0.491109483
265,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino6.jpg,5,3.743589744,0.333333333,3.487179487,4,5.19047619,3.928571429,-0.714285714,4.285714286,3.571428571,3.836080586,0.641072299,0.662912872,0.614548756,0.55754072,0.624910175,0.687998279,0.564742258,0.468235231,0.408869123,0.768571935
266,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino6.jpg,6,5.127659574,1.148148148,4.319148936,5.936170213,6.333333333,6.125,0.25,6,6.25,5.626329787,0.641080136,0.662841172,0.614275361,0.556575613,0.624668376,0.687920238,0.568819872,0.472155878,0.409107646,0.767282792
267,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino7.jpg,7,5.539215686,0.666666667,5.254901961,5.823529412,7.473684211,4.961538462,0.076923077,4.923076923,5,5.250377074,0.47211944,0.513631683,0.454803799,0.5030239,0.632517163,0.623416943,0.510261986,0.413313981,0.276624921,0.916337093
268,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino8.jpg,8,3.964285714,-0.111111111,3.833333333,4.095238095,4.5,4.607142857,1.214285714,4,5.214285714,4.285714286,0.410733222,0.447360149,0.421271795,0.422182531,0.526922634,0.522111858,0.402651413,0.374892576,0.235944277,0.689301869
269,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino9.jpg,9,5.245098039,0.333333333,5.156862745,5.333333333,6.090909091,5.875,0.75,5.5,6.25,5.56004902,0.493521049,0.529171613,0.461148617,0.467786128,0.546544754,0.585796128,0.486988851,0.40300982,0.038643938,0.628390874
270,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino10.jpg,10,3.698113208,0.333333333,3.603773585,3.79245283,4.380952381,5.045454545,1.181818182,4.454545455,5.636363636,4.371783877,0.555722327,0.604862084,0.47777974,0.401431634,0.457269497,0.420661889,0.276817155,0.236433359,0.211329872,0.590872135
271,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino11.jpg,11,4.87962963,0,4.925925926,4.833333333,7.210526316,6.3,0,6.3,6.3,5.589814815,0.593997463,0.626682005,0.54466165,0.492141838,0.584405894,0.571876355,0.389398978,0.395301207,0.31707552,0.695061115
272,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino12.jpg,12,4.895348837,-0.407407407,5,4.790697674,6.090909091,6.958333333,0.75,6.583333333,7.333333333,5.926841085,0.456377689,0.492604396,0.425959538,0.46845725,0.523754276,0.532931377,0.549675111,0.581593068,0.295644371,0.814885028
273,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino13.jpg,13,4.367924528,0.62962963,4.226415094,4.509433962,6.739130435,4.7,0.4,4.5,4.9,4.533962264,0.548793607,0.571856806,0.527262109,0.461366066,0.474312812,0.544766949,0.473027989,0.394394693,0.261222691,0.675792733
274,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino14.jpg,14,3.73,0.37037037,3.66,3.8,4.826086957,4.5,1,4,5,4.115,0.40942066,0.436455432,0.364724321,0.322550891,0.379711058,0.360153887,0.293150159,0.27126525,0.169056982,0.645146149
275,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino15.jpg,15,5.3,0.074074074,5.155555556,5.444444444,7,6.818181818,0.545454545,6.545454545,7.090909091,6.059090909,0.534022649,0.563380064,0.503585561,0.516731478,0.537478146,0.493194131,0.260412812,0.182745889,0.178199698,0.7055335
276,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino16.jpg,16,5.740740741,0.555555556,5.407407407,6.074074074,5.75,6.461538462,1.384615385,5.769230769,7.153846154,6.101139601,0.23597126,0.287489094,0.218327596,0.194078763,0.321408932,0.434233974,0.373373371,0.34541069,0.23281531,0.667757778
277,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino17.jpg,17,4.246031746,-0.222222222,4.301587302,4.19047619,4.214285714,4.307692308,0.615384615,4,4.615384615,4.276862027,0.25906672,0.339183866,0.250212282,0.278659362,0.382394515,0.490030836,0.412227952,0.406522225,0.280272512,0.589322009
278,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino18.jpg,18,4.827868852,-0.111111111,4.868852459,4.786885246,6.272727273,5.642857143,-0.857142857,6.071428571,5.214285714,5.235362998,0.291425251,0.354015314,0.30271804,0.415470538,0.487816595,0.509126651,0.362636871,0.331806419,0.232972468,0.777451829
279,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino19.jpg,19,5.433333333,0.296296296,5.483333333,5.383333333,5.724137931,5.545454545,0.363636364,5.363636364,5.727272727,5.489393939,0.492995871,0.524488032,0.404443026,0.392668932,0.466367094,0.317374664,0.159373837,0.183053033,0.176254317,0.654656309
280,2,withinVar,Familiar,Al Pacino,al_pacino_average.jpg,al_pacino20.jpg,20,4.009615385,0.185185185,3.923076923,4.096153846,6.130434783,5.653846154,-0.692307692,6,5.307692308,4.831730769,0.457228157,0.492274602,0.509901105,0.567781816,0.6434273,0.544784077,0.336616374,0.288877055,0.152517587,0.796830373
281,2,withinVar,Familiar,Marilyn Monroe,marilyn_monroe_average.jpg,marilyn_moroe1.jpg,1,5.077777778,0.148148148,5,5.155555556,5.761904762,6.333333333,0.833333333,5.916666667,6.75,5.705555556,0.285795027,0.383771408,0.248498146,0.220384385,0.257683378,0.448950474,0.616597699,0.595569957,0.343359096,0.538815459
282,2,withinVar,Familiar,Marilyn Monroe,marilyn_monroe_average.jpg,marilyn_moroe2.jpg,2,6.225,0.925925926,5.925,6.525,7.181818182,7.538461538,0.153846154,7.461538462,7.615384615,6.881730769,0.343478123,0.416811684,0.306523079,0.281226886,0.276796677,0.428314415,0.531326152,0.518825511,0.230586713,0.706237215
283,2,withinVar,Familiar,Marilyn Monroe,marilyn_monroe_average.jpg,marilyn_moroe3.jpg,3,6.288888889,0.62962963,6.022222222,6.555555556,6.62962963,6.615384615,0,6.615384615,6.615384615,6.452136752,0.413667505,0.482155572,0.364479043,0.396775867,0.475755733,0.562592115,0.583458893,0.588020008,0.114621903,0.680400018
284,2,withinVar,Familiar,Marilyn Monroe,marilyn_monroe_average.jpg,marilyn_moroe4.jpg,4,6.802325581,0.185185185,6.604651163,7,6.571428571,7.730769231,-0.076923077,7.769230769,7.692307692,7.266547406,0.520174061,0.569383216,0.529448939,0.614002512,0.652520484,0.666485627,0.640663634,0.610804158,0.240921807,0.818517396
285,2,withinVar,Familiar,Marilyn Monroe,marilyn_monroe_average.jpg,marilyn_moroe5.jpg,5,5.884615385,0.592592593,5.692307692,6.076923077,6.333333333,6.428571429,0.285714286,6.285714286,6.571428571,6.156593407,0.519522329,0.566024057,0.478202651,0.499564348,0.553430357,0.556359175,0.501891196,0.426991793,0.053808881,0.846490054
286,2,withinVar,Familiar,Marilyn Monroe,marilyn_monroe_average.jpg,marilyn_moroe6.jpg,6,6.308510638,0.148148148,6.085106383,6.531914894,6.578947368,7.791666667,-0.083333333,7.833333333,7.75,7.050088652,0.405055729,0.476199346,0.345144565,0.344762282,0.367877352,0.372433127,0.322276175,0.292675508,0.088097076,0.611287368
287,2,withinVar,Familiar,Marilyn Monroe,marilyn_monroe_average.jpg,marilyn_moroe7.jpg,7,6.18627451,0.37037037,6.117647059,6.254901961,6.954545455,6.615384615,0.307692308,6.461538462,6.769230769,6.400829563,0.509741164,0.574916188,0.45405374,0.403404964,0.493861118,0.562379782,0.510849169,0.484983208,0.207048733,0.739579205
